order_id,product,price,conversion,order_date,campaign
958,Lid,25000,1,2025-02-09 21:00:00,Display
959,Lid,25000,1,2025-02-09 22:00:00,Display
960,Lid,25000,1,2025-02-09 23:00:00,Display
961,Lid,25000,1,2025-02-10 00:00:00,Display
962,Lid,25000,1,2025-02-10 01:00:00,Display
963,Lid,25000,1,2025-02-10 02:00:00,Display
964,Lid,25000,1,2025-02-10 03:00:00,Display
965,Lid,25000,1,2025-02-10 04:00:00,Display
966,Lid,25000,1,2025-02-10 05:00:00,Display
967,Lid,25000,1,2025-02-10 06:00:00,Display
968,Lid,25000,1,2025-02-10 07:00:00,Display
969,Lid,25000,1,2025-02-10 08:00:00,Display
970,Lid,25000,1,2025-02-10 09:00:00,Display
971,Lid,25000,1,2025-02-10 10:00:00,Display
972,Lid,25000,1,2025-02-10 11:00:00,Display
973,Lid,25000,1,2025-02-10 12:00:00,Display
974,Lid,25000,1,2025-02-10 13:00:00,Display
975,Lid,25000,1,2025-02-10 14:00:00,Display
976,Lid,25000,1,2025-02-10 15:00:00,Display
977,Lid,25000,1,2025-02-10 16:00:00,Display
978,Lid,25000,1,2025-02-10 17:00:00,Display
979,Lid,25000,1,2025-02-10 18:00:00,Display
980,Lid,25000,1,2025-02-10 19:00:00,Display
981,Lid,25000,0,2025-02-10 20:00:00,Display
982,Lid,25000,0,2025-02-10 21:00:00,Display
983,Lid,25000,0,2025-02-10 22:00:00,Display
984,Lid,25000,0,2025-02-10 23:00:00,Display
985,Lid,25000,0,2025-02-11 00:00:00,Display
986,Lid,25000,0,2025-02-11 01:00:00,Display
987,Lid,25000,0,2025-02-11 02:00:00,Display
988,Lid,25000,0,2025-02-11 03:00:00,Display
989,Lid,25000,0,2025-02-11 04:00:00,Display
990,Lid,25000,0,2025-02-11 05:00:00,Display
991,Lid,25000,0,2025-02-11 06:00:00,Display
992,Lid,25000,0,2025-02-11 07:00:00,Display
993,Lid,25000,0,2025-02-11 08:00:00,Display
994,Lid,25000,0,2025-02-11 09:00:00,Display
995,Lid,25000,0,2025-02-11 10:00:00,Display
996,Lid,25000,0,2025-02-11 11:00:00,Display
997,Lid,25000,0,2025-02-11 12:00:00,Display
998,Lid,25000,0,2025-02-11 13:00:00,Display
999,Lid,25000,0,2025-02-11 14:00:00,Display
1000,Lid,25000,0,2025-02-11 15:00:00,Display
